,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,Condition1,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtHeight,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SalePrice
1178,54.0,7681,IR1,FR2,Crawfor,Norm,1.5Fin,5,6,1921,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,731,731,Ex,820,523,1343,0,0,1,1,3,1,TA,7,1,Gd,Detchd,1921.0,Unf,1,186,TA,Y,192,0,NF,7,2009,154900
1179,77.0,8335,Reg,Corner,Edwards,Norm,1Story,5,5,1954,1954,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Slab,NB,NB,NB,0,0,0,Gd,1124,0,1124,0,0,1,0,3,1,TA,5,1,Gd,NG,1978.3685393258427,NG,0,0,NG,N,0,36,NF,4,2006,93000
1180,0.0,11170,IR2,Corner,Timber,Norm,2Story,7,5,1990,1991,MetalSd,MetalSd,None,0.0,TA,TA,Wood,Gd,No,LwQ,1216,0,1216,Ex,1298,1216,2514,0,0,2,1,4,1,TA,8,0,NF,Attchd,1990.0,Fin,2,693,TA,Y,0,0,GdPrv,4,2006,250000
1181,64.0,5587,IR1,Inside,Crawfor,Norm,1Story,8,5,2008,2008,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,Gd,GLQ,1480,120,1600,Ex,1652,0,1652,1,1,2,0,2,1,Gd,5,1,Gd,Attchd,2008.0,Fin,2,482,TA,Y,162,53,NF,11,2008,392500
1183,60.0,10800,Reg,Inside,OldTown,Norm,1Story,5,6,1920,1950,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,No,Rec,821,299,1120,Ex,1130,0,1130,1,0,1,0,2,1,TA,5,1,Gd,Detchd,1970.0,Unf,2,720,TA,Y,229,0,NF,6,2006,120000
1184,50.0,35133,Reg,Inside,Timber,Norm,1Story,5,4,1963,1963,MetalSd,MetalSd,BrkFace,226.0,TA,TA,CBlock,TA,Gd,Rec,1159,413,1572,Gd,1572,0,1572,1,0,1,1,3,1,TA,5,2,TA,2Types,1963.0,RFn,3,995,TA,Y,0,263,NF,5,2007,186700
1185,60.0,9738,Reg,Inside,Edwards,Norm,1.5Fin,5,7,1924,1950,AsbShng,AsbShng,None,0.0,TA,Gd,BrkTil,TA,No,BLQ,392,392,784,Gd,949,272,1221,1,0,1,0,4,1,TA,7,0,NF,Attchd,1965.0,Unf,1,392,TA,Y,0,0,NF,3,2006,104900
1186,107.0,10615,IR1,Corner,OldTown,Artery,2Story,3,5,1900,1970,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,Mn,BLQ,440,538,978,TA,1014,685,1699,1,0,2,0,3,2,TA,7,0,NF,CarPort,1920.0,Unf,2,420,Fa,Y,0,74,NF,8,2009,95000
1187,89.0,12461,Reg,Corner,NoRidge,Norm,1Story,8,5,1994,1995,ImStucc,ImStucc,None,0.0,Gd,TA,PConc,Gd,No,GLQ,1456,168,1624,Ex,1624,0,1624,1,0,2,0,2,1,Gd,5,1,Fa,Attchd,1994.0,RFn,3,757,TA,Y,0,114,GdPrv,7,2006,262000
1188,68.0,8935,IR1,Inside,CollgCr,Norm,2Story,7,5,2002,2002,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,No,Unf,0,831,831,Ex,831,829,1660,0,0,2,1,3,1,Gd,7,0,NF,Attchd,2002.0,RFn,2,493,TA,Y,144,68,NF,7,2009,195000
1189,60.0,7500,Reg,Inside,Gilbert,Norm,2Story,7,5,1999,1999,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,No,Unf,0,994,994,Gd,1028,776,1804,0,0,2,1,3,1,Gd,7,1,TA,Attchd,1999.0,Fin,2,442,TA,Y,140,60,NF,6,2010,189000
1190,0.0,32463,Reg,Inside,Mitchel,Norm,1Story,4,4,1961,1975,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,Av,BLQ,1159,90,1249,Ex,1622,0,1622,1,0,1,0,3,1,TA,7,1,TA,2Types,1975.0,Fin,4,1356,TA,Y,439,0,NF,3,2007,168000
1191,24.0,2645,Reg,Inside,Somerst,Norm,2Story,8,5,1999,2000,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,No,Unf,0,776,776,Ex,764,677,1441,0,0,2,1,2,1,Gd,5,0,NF,Detchd,1999.0,Unf,2,492,TA,Y,206,0,NF,11,2007,174000
1192,60.0,9600,Reg,Inside,OldTown,Norm,1.5Fin,5,8,1925,1994,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,Mn,Unf,0,702,702,Gd,842,630,1472,0,0,1,0,3,1,Gd,6,0,NF,Detchd,1925.0,Unf,1,250,Fa,P,0,0,GdWo,7,2007,125000
1194,80.0,9364,Reg,Corner,Sawyer,Norm,2Story,6,7,1969,1969,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,No,ALQ,371,292,663,TA,663,689,1352,0,0,1,1,4,1,TA,7,0,NF,Attchd,1969.0,Fin,1,299,TA,Y,379,36,MnPrv,3,2010,158000
1195,51.0,8029,IR1,Inside,Gilbert,Norm,2Story,6,5,2005,2005,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,Unf,0,728,728,Ex,728,728,1456,0,0,2,1,3,1,Gd,8,0,NF,Attchd,2005.0,Fin,2,400,TA,Y,100,24,NF,7,2008,176000
1196,58.0,14054,IR1,Inside,Gilbert,Norm,2Story,7,5,2006,2006,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Av,Unf,0,879,879,Ex,879,984,1863,0,0,2,1,4,1,Gd,9,1,Gd,BuiltIn,2006.0,Fin,3,660,TA,Y,100,17,NF,11,2006,219210
1197,65.0,8850,IR1,Corner,OldTown,Norm,2.5Unf,7,6,1916,1950,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,815,815,Ex,815,875,1690,0,0,1,0,3,1,TA,7,1,Gd,Detchd,1916.0,Unf,1,225,TA,Y,0,0,NF,7,2006,144000
1198,70.0,9100,Reg,Inside,CollgCr,Norm,1Story,7,5,2001,2001,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,1212,1212,Ex,1212,0,1212,0,0,2,0,3,1,Gd,6,0,NF,Attchd,2001.0,RFn,2,573,TA,Y,356,0,NF,6,2009,178000
1199,75.0,11235,Reg,Inside,Sawyer,Norm,1Story,4,5,1963,1979,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,No,Rec,547,504,1051,Gd,1382,0,1382,0,0,1,1,3,1,TA,6,1,Po,Attchd,1974.0,Unf,2,459,TA,Y,0,82,NF,10,2006,148000
1200,71.0,9353,Reg,Inside,NAmes,Norm,1Story,4,5,1970,1970,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Unf,0,864,864,Gd,864,0,864,0,0,1,0,3,1,TA,5,0,NF,Attchd,1972.0,Unf,1,280,TA,Y,0,0,NF,7,2006,116050
1201,80.0,10400,Reg,Corner,CollgCr,Norm,2Story,7,5,1998,1998,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Av,Unf,0,866,866,Ex,866,913,1779,0,0,2,1,3,1,Gd,6,0,NF,Attchd,1998.0,RFn,2,546,TA,Y,198,36,NF,3,2009,197900
1202,50.0,6000,Reg,Corner,BrkSide,Norm,1.5Fin,5,8,1925,1997,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,No,Unf,0,884,884,Ex,884,464,1348,1,0,1,0,3,1,TA,5,1,Fa,Detchd,1960.0,Unf,1,216,TA,N,0,0,NF,5,2009,117000
1203,75.0,9750,Reg,Inside,CollgCr,Norm,1Story,7,5,2000,2001,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,No,Unf,0,1630,1630,Ex,1630,0,1630,0,0,2,0,3,1,Gd,6,1,TA,Attchd,2000.0,Unf,2,451,TA,Y,74,234,NF,10,2009,213000
1204,78.0,10140,Reg,Inside,NWAmes,Norm,1Story,5,6,1975,1975,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,No,ALQ,788,268,1056,Ex,1074,0,1074,1,0,1,1,3,1,TA,6,0,NF,Attchd,1975.0,RFn,2,495,TA,Y,0,88,MnPrv,7,2006,153500
1205,90.0,14684,IR1,CulDSac,SawyerW,Norm,1Story,7,7,1990,1991,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,Mn,ALQ,485,1496,2158,Gd,2196,0,2196,0,0,2,0,3,1,Gd,7,1,TA,Attchd,1990.0,RFn,3,701,TA,Y,84,70,NF,6,2009,271900
1206,0.0,8900,Reg,Inside,SawyerW,Norm,1Story,4,4,1966,1966,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,No,Rec,1056,0,1056,TA,1056,0,1056,1,0,1,0,2,1,TA,5,0,NF,Detchd,1966.0,Unf,1,384,TA,Y,0,42,MnPrv,11,2006,107000
1207,70.0,9135,Reg,Inside,CollgCr,Norm,1Story,6,5,2003,2003,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,Av,GLQ,340,1342,1682,Ex,1700,0,1700,1,0,2,0,3,1,Gd,7,0,NF,Attchd,2003.0,RFn,2,544,TA,Y,192,23,NF,5,2006,200000
1208,70.0,7763,Reg,Inside,NAmes,Norm,1Story,5,7,1962,1980,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,No,Rec,504,319,931,TA,1283,0,1283,1,0,1,0,3,1,TA,6,0,NF,Detchd,1980.0,Unf,2,506,TA,Y,0,0,NF,10,2008,140000
1209,85.0,10182,IR1,CulDSac,Somerst,RRNn,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,Mn,GLQ,1220,440,1660,Ex,1660,0,1660,1,0,2,0,3,1,Gd,8,1,Gd,Attchd,2006.0,RFn,2,500,TA,Y,322,50,NF,5,2006,290000
1210,70.0,11218,Reg,Inside,SawyerW,Norm,2Story,6,5,1992,1992,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,1055,1055,Ex,1055,790,1845,0,0,2,1,3,1,Gd,8,1,TA,Attchd,1992.0,RFn,2,462,TA,Y,635,104,GdPrv,5,2010,189000
1212,50.0,9340,Reg,Inside,Edwards,Norm,1Story,4,6,1941,1950,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Rec,344,328,672,TA,672,0,672,1,0,1,0,2,1,TA,4,0,NF,Attchd,1941.0,Unf,1,234,TA,N,0,113,NF,8,2009,113000
1213,0.0,10246,IR1,CulDSac,Sawyer,Norm,SLvl,4,9,1965,2001,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,Av,GLQ,648,0,648,Ex,960,0,960,1,1,0,0,0,1,TA,3,0,NF,Attchd,1965.0,Unf,1,364,TA,Y,88,0,NF,5,2006,145000
1214,69.0,10205,IR1,Inside,NAmes,Norm,SFoyer,5,5,1962,1962,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,Av,BLQ,784,141,925,TA,999,0,999,1,0,1,0,3,1,TA,6,0,NF,Attchd,1962.0,Unf,1,300,TA,Y,150,72,NF,5,2006,134500
1215,99.0,7094,IR1,Inside,Sawyer,Norm,1Story,5,5,1966,1966,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,No,Rec,180,340,894,TA,894,0,894,0,0,1,0,3,1,TA,5,0,NF,Detchd,1966.0,RFn,1,384,TA,Y,0,0,MnPrv,5,2007,125000
1216,68.0,8930,Reg,Inside,Sawyer,RRAe,1.5Fin,6,5,1978,1978,VinylSd,VinylSd,None,0.0,TA,TA,Slab,NB,NB,NB,0,0,0,TA,1318,584,1902,0,0,2,0,4,2,TA,8,0,NF,Attchd,1978.0,Unf,2,539,TA,Y,0,0,NF,4,2010,112000
1217,72.0,8640,Reg,Inside,Somerst,Norm,1Story,8,5,2009,2009,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,Mn,GLQ,936,364,1300,Ex,1314,0,1314,1,0,2,0,3,1,Gd,6,0,NF,Attchd,2009.0,RFn,2,552,TA,Y,135,112,NF,9,2009,229456
1218,52.0,6240,Reg,Inside,BrkSide,Norm,1.5Fin,4,5,1947,1950,AsbShng,AsbShng,None,0.0,TA,TA,Slab,NB,NB,NB,0,0,0,Gd,672,240,912,0,0,1,0,2,1,TA,3,0,NF,NG,1978.3685393258427,NG,0,0,NG,N,0,0,NF,7,2006,80500
1219,21.0,1680,Reg,Inside,BrDale,Norm,2Story,6,5,1971,1971,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,No,Unf,0,672,672,TA,672,546,1218,0,0,1,1,3,1,TA,7,0,NF,NG,1978.3685393258427,NG,0,0,NG,N,201,0,NF,4,2006,91500
1220,66.0,7800,IR1,Inside,NAmes,Norm,1Story,5,5,1964,1964,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,No,Rec,312,0,912,TA,912,0,912,0,0,1,0,2,1,TA,5,0,NF,Attchd,1964.0,Unf,1,288,TA,Y,0,0,NF,11,2006,115000
1221,55.0,8250,Reg,Inside,Sawyer,Feedr,1Story,5,5,1968,1968,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,No,BLQ,250,210,952,Ex,1211,0,1211,0,0,1,0,3,1,TA,5,1,TA,Attchd,1968.0,Unf,1,322,TA,Y,0,63,NF,8,2008,134000
1222,78.0,10496,Reg,Inside,NAmes,Artery,1.5Fin,6,6,1949,1950,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,Mn,Rec,196,844,1040,Ex,1168,678,1846,0,0,2,0,3,1,TA,7,1,Gd,Attchd,1949.0,Unf,1,315,TA,Y,0,0,GdWo,1,2007,143000
1223,89.0,10680,Reg,Inside,NAmes,Norm,1Story,5,3,1951,1951,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,No,LwQ,756,1380,2136,TA,2136,0,2136,0,0,2,0,4,1,TA,7,0,NF,Detchd,1951.0,Unf,2,528,TA,Y,0,30,MnPrv,10,2006,137900
1224,60.0,15384,IR1,Inside,Gilbert,RRAn,2Story,7,5,2004,2005,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Av,GLQ,724,64,788,Ex,788,702,1490,1,0,2,1,3,1,Gd,8,1,Gd,Attchd,2004.0,Fin,2,388,TA,Y,100,75,NF,2,2008,184000
1225,65.0,10482,Reg,Inside,NAmes,Norm,SLvl,6,8,1958,1958,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,Av,GLQ,507,81,588,Ex,1138,0,1138,0,1,1,0,3,1,TA,6,0,NF,Attchd,1958.0,RFn,1,264,TA,Y,224,0,MnWw,6,2007,145000
1226,86.0,14598,IR1,CulDSac,Somerst,Feedr,2Story,6,5,2007,2007,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,Mn,Unf,0,894,894,Ex,894,1039,1933,0,0,2,1,4,1,Gd,9,1,Gd,BuiltIn,2007.0,Fin,3,668,TA,Y,100,18,NF,1,2008,214000
1227,72.0,8872,Reg,Corner,NAmes,Norm,1Story,5,8,1965,2008,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,No,ALQ,595,317,912,Ex,912,0,912,1,0,1,0,2,1,Gd,5,0,NF,Detchd,1992.0,Unf,2,576,TA,Y,0,240,NF,12,2008,147000
1228,65.0,8769,Reg,Corner,NridgHt,Norm,1Story,9,5,2008,2008,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,No,GLQ,1540,162,1702,Ex,1702,0,1702,1,0,1,1,1,1,Ex,7,1,Gd,Attchd,2008.0,Fin,3,1052,TA,Y,0,72,NF,10,2008,367294
1229,70.0,7910,Reg,Inside,NAmes,Norm,SLvl,5,5,1960,1960,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,No,ALQ,666,409,1075,Gd,1507,0,1507,0,0,2,0,4,1,TA,7,0,NF,Basment,1960.0,Unf,1,404,TA,Y,0,0,GdWo,8,2008,127000
1230,0.0,18890,IR1,Inside,Sawyer,Feedr,1.5Fin,5,5,1977,1977,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,No,GLQ,498,652,1361,Ex,1361,1259,2620,0,0,2,2,4,2,TA,12,1,TA,BuiltIn,1977.0,RFn,2,600,TA,N,155,24,NF,8,2007,190000
1231,70.0,7728,Reg,Inside,NAmes,Norm,SLvl,5,6,1962,1962,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,Av,ALQ,803,303,1106,TA,1190,0,1190,1,0,1,0,3,1,TA,6,0,NF,Attchd,1962.0,Unf,2,540,TA,Y,0,18,GdWo,5,2006,132500
1232,70.0,9842,Reg,FR2,NAmes,Norm,1Story,4,5,1962,1962,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NB,NB,NB,0,0,0,TA,1224,0,1224,0,0,2,0,2,2,TA,6,0,NF,CarPort,1962.0,Unf,2,462,TA,Y,0,0,NF,3,2007,101800
1233,0.0,12160,IR1,Inside,NAmes,Norm,1Story,5,5,1959,1959,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,No,Rec,1000,188,1188,Fa,1188,0,1188,1,0,1,0,3,1,TA,6,0,NF,Attchd,1959.0,RFn,2,531,TA,Y,0,0,MnPrv,5,2010,142000
1234,55.0,8525,Reg,Inside,SWISU,Norm,2Story,5,6,1911,1950,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,Av,Unf,0,940,940,TA,1024,940,1964,0,0,1,1,4,1,TA,7,0,NF,NG,1978.3685393258427,NG,0,0,NG,N,0,192,NF,11,2008,130000
1235,96.0,13132,Reg,Inside,Crawfor,Norm,2Story,5,5,1914,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,Mn,Unf,0,747,747,Gd,892,892,1784,0,0,1,1,4,1,TA,9,0,NF,Detchd,1914.0,Unf,1,180,Fa,N,203,40,NF,7,2006,138887
1236,36.0,2628,Reg,Inside,NridgHt,Norm,2Story,7,5,2003,2003,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,No,Unf,0,764,764,Ex,764,862,1626,0,0,2,1,2,1,Gd,6,0,NF,BuiltIn,2003.0,RFn,2,474,TA,Y,0,27,NF,6,2010,175500
1237,41.0,12393,IR2,FR2,CollgCr,Norm,2Story,7,5,2004,2005,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,847,847,Ex,847,1101,1948,0,0,2,1,4,1,Gd,8,1,Gd,BuiltIn,2004.0,Fin,2,434,TA,Y,100,48,NF,9,2006,195000
1238,63.0,13072,Reg,Inside,SawyerW,RRAe,1Story,6,5,2005,2005,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,1141,1141,Ex,1141,0,1141,0,0,1,1,3,1,TA,6,0,NF,Detchd,2005.0,Unf,2,484,TA,Y,0,0,NF,3,2006,142500
1239,64.0,9037,IR1,Inside,Timber,Norm,1Story,8,5,2006,2006,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,Av,GLQ,428,1048,1476,Ex,1484,0,1484,0,0,2,0,2,1,Ex,6,1,Gd,Attchd,2006.0,RFn,2,472,TA,Y,120,33,NF,12,2007,265900
1240,65.0,8158,Reg,Inside,CollgCr,Norm,2Story,7,5,2003,2003,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,No,GLQ,550,334,884,Ex,884,884,1768,1,0,2,1,3,1,Gd,8,0,NF,Attchd,2003.0,RFn,2,543,TA,Y,0,63,NF,7,2008,224900
1241,83.0,9849,Reg,Inside,Somerst,Norm,1Story,7,6,2007,2007,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,Av,Unf,0,1689,1689,Ex,1689,0,1689,0,0,2,0,3,1,Gd,7,0,NF,Attchd,2007.0,RFn,3,954,TA,Y,0,56,NF,6,2007,248328
1242,85.0,10625,Reg,Inside,NWAmes,Norm,SFoyer,7,6,1974,1974,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,Gd,GLQ,885,0,1053,TA,1173,0,1173,1,0,2,0,3,1,Gd,6,2,TA,Attchd,1974.0,RFn,2,528,TA,Y,0,120,MnPrv,1,2010,170000
1243,107.0,13891,Reg,Inside,NridgHt,Norm,1Story,10,5,2006,2006,VinylSd,VinylSd,None,0.0,Ex,TA,PConc,Ex,Gd,GLQ,1386,690,2076,Ex,2076,0,2076,1,0,2,1,2,1,Ex,7,1,Gd,Attchd,2006.0,Fin,3,850,TA,Y,216,229,NF,9,2006,465000
1244,0.0,11435,IR1,Corner,Crawfor,Norm,2Story,8,7,1929,1950,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,No,Unf,0,792,792,Fa,792,725,1517,0,0,1,0,3,1,Gd,7,2,Gd,Detchd,1931.0,Unf,2,400,TA,Y,0,0,NF,6,2006,230000
1245,78.0,12090,Reg,Inside,NWAmes,Norm,SLvl,6,7,1984,2003,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,No,Unf,0,585,585,Ex,1140,728,1868,0,0,3,1,3,1,TA,7,1,TA,BuiltIn,1984.0,Fin,2,477,TA,Y,268,112,NF,1,2007,178000
1246,65.0,8125,Reg,Inside,Somerst,Norm,2Story,7,5,2005,2006,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,No,Unf,0,756,756,Ex,756,797,1553,0,0,2,1,3,1,Gd,6,0,NF,Attchd,2005.0,RFn,2,615,TA,Y,0,45,NF,3,2006,186500
1247,0.0,12328,IR1,Inside,Mitchel,Norm,SLvl,6,5,1976,1976,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,Av,GLQ,539,473,1012,TA,1034,0,1034,1,0,1,0,3,1,TA,6,0,NF,Attchd,1976.0,Unf,3,888,TA,Y,0,0,NF,5,2010,169900
1248,60.0,9600,Reg,Inside,OldTown,Norm,2.5Unf,6,5,1917,1950,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,No,Rec,319,416,735,Fa,1134,924,2058,0,0,1,1,3,1,TA,8,1,Gd,Detchd,1950.0,Unf,2,396,Fa,P,0,0,NF,4,2008,129500
1249,60.0,7200,Reg,Inside,NAmes,Norm,1Story,5,7,1950,1950,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,BLQ,534,246,876,TA,988,0,988,0,0,1,0,3,1,TA,6,0,NF,Attchd,1950.0,Unf,1,276,TA,Y,0,80,NF,5,2007,119000
1250,93.0,11160,Reg,Corner,NAmes,Norm,1Story,7,5,1968,1968,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,No,ALQ,1065,1045,2110,Ex,2110,0,2110,1,0,2,1,3,1,Ex,8,2,TA,Attchd,1968.0,Fin,2,522,TA,Y,0,0,NF,4,2010,244000
1251,0.0,3136,IR1,Corner,NridgHt,Norm,1Story,7,5,2003,2003,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,No,Unf,0,1405,1405,Ex,1405,0,1405,0,0,2,0,2,1,Gd,6,1,Gd,Attchd,2003.0,RFn,2,478,TA,Y,148,36,NF,3,2006,171750
1252,62.0,9858,Reg,Inside,Mitchel,Norm,1Story,5,6,1968,1968,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,No,BLQ,510,354,864,TA,874,0,874,1,0,1,0,3,1,TA,5,0,NF,Attchd,1968.0,RFn,1,288,TA,Y,33,0,GdWo,11,2009,130000
1253,0.0,17542,IR1,Inside,Veenker,Norm,2Story,7,7,1974,2003,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,Gd,LwQ,125,36,1192,TA,1516,651,2167,1,0,2,1,3,1,Gd,9,2,Gd,Attchd,1974.0,RFn,2,518,TA,Y,220,47,MnPrv,7,2007,294000
1254,60.0,6931,Reg,Inside,Edwards,Norm,2Story,7,5,2003,2004,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,No,Unf,0,746,746,Ex,760,896,1656,0,0,2,1,3,1,Gd,7,1,Gd,BuiltIn,2003.0,Fin,2,397,TA,Y,178,128,NF,7,2008,165400
1255,52.0,6240,Reg,Inside,BrkSide,Norm,1.5Fin,6,6,1931,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,No,LwQ,425,459,884,TA,959,408,1367,0,0,1,0,3,1,TA,6,1,Gd,Detchd,1978.0,Unf,1,560,TA,Y,0,0,NF,11,2007,127500
1256,91.0,14303,IR1,Corner,NoRidge,Norm,1Story,8,5,1994,1994,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,Gd,GLQ,1314,672,1986,Ex,1987,0,1987,1,0,2,0,2,1,Gd,7,1,TA,Attchd,1994.0,Fin,2,691,TA,Y,262,36,NF,8,2008,301500
1257,56.0,4060,Reg,Corner,Edwards,Feedr,1Story,5,8,1922,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,No,Unf,0,864,864,Ex,864,0,864,0,0,1,0,2,1,TA,4,0,NF,NG,1978.3685393258427,NG,0,0,NG,Y,0,96,NF,7,2009,99900
1258,59.0,9587,IR1,Inside,Gilbert,Norm,SLvl,7,5,2005,2005,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,Gd,GLQ,655,201,856,Ex,1166,0,1166,1,0,2,0,2,1,Gd,5,0,NF,Attchd,2005.0,Fin,2,400,TA,Y,212,0,NF,7,2008,190000
1259,65.0,9750,Reg,FR2,NAmes,Norm,1Story,6,8,1969,1969,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,No,ALQ,602,14,1054,Gd,1054,0,1054,1,0,1,1,3,1,TA,6,0,NF,Attchd,1969.0,Unf,2,460,TA,Y,180,0,NF,7,2008,151000
1260,0.0,24682,IR3,CulDSac,Gilbert,RRAn,2Story,6,5,1999,1999,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,No,Unf,0,841,841,Ex,892,783,1675,0,0,2,1,3,1,TA,7,1,TA,BuiltIn,1999.0,Fin,2,502,TA,Y,0,103,NF,6,2009,181000
1261,80.0,9600,Reg,Inside,NAmes,Norm,1Story,5,6,1956,1956,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,No,Rec,504,546,1050,Gd,1050,0,1050,0,0,1,0,2,1,TA,5,0,NF,Attchd,1956.0,Unf,1,338,TA,Y,0,0,NF,6,2009,128900
1262,0.0,11250,Reg,Inside,ClearCr,Norm,1.5Fin,4,5,1957,1989,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,Av,Unf,0,1104,1104,Ex,1104,684,1788,1,0,1,0,5,1,TA,8,2,TA,Attchd,1957.0,Unf,1,304,TA,Y,120,0,NF,11,2009,161500
1263,60.0,13515,Reg,Inside,BrkSide,Norm,2Story,6,6,1919,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,No,Unf,0,764,764,Ex,1060,764,1824,0,0,1,0,3,1,TA,8,1,Gd,Detchd,1940.0,Unf,2,520,TA,N,0,0,GdPrv,7,2007,180500
